"fact_id","exmn_ymd","item_cd","mrkt_cd","ctgry_cd","ctgry_nm","item_nm","price","price_type","created_at"
3803,20240102,612,390001,600,수산물,꽁치,4500.0,retail,"2026-01-29 10:22:18"
3804,20240102,612,110408,600,수산물,꽁치,6500.0,retail,"2026-01-29 10:22:18"
3805,20240102,612,380402,600,수산물,꽁치,5400.0,retail,"2026-01-29 10:22:18"
3806,20240102,612,270101,600,수산물,꽁치,5400.0,retail,"2026-01-29 10:22:18"
3807,20240102,612,310404,600,수산물,꽁치,8800.0,retail,"2026-01-29 10:22:18"
3808,20240102,612,340401,600,수산물,꽁치,5400.0,retail,"2026-01-29 10:22:18"
3809,20240102,612,380403,600,수산물,꽁치,6000.0,retail,"2026-01-29 10:22:18"
3810,20240102,612,220404,600,수산물,꽁치,4950.0,retail,"2026-01-29 10:22:18"
3811,20240102,612,310406,600,수산물,꽁치,6900.0,retail,"2026-01-29 10:22:18"
3812,20240102,612,310407,600,수산물,꽁치,7900.0,retail,"2026-01-29 10:22:18"
3813,20240102,612,110411,600,수산물,꽁치,9900.0,retail,"2026-01-29 10:22:18"
3814,20240102,315,110212,300,특용작물,느타리버섯,460.0,retail,"2026-01-29 10:22:18"
3815,20240102,315,110402,300,특용작물,느타리버섯,449.0,retail,"2026-01-29 10:22:18"
3816,20240102,315,110403,300,특용작물,느타리버섯,581.0,retail,"2026-01-29 10:22:18"
3817,20240102,315,110406,300,특용작물,느타리버섯,690.0,retail,"2026-01-29 10:22:18"
3818,20240102,315,210022,300,특용작물,느타리버섯,600.0,retail,"2026-01-29 10:22:18"
3819,20240102,315,210401,300,특용작물,느타리버섯,449.0,retail,"2026-01-29 10:22:18"
3820,20240102,315,210402,300,특용작물,느타리버섯,700.0,retail,"2026-01-29 10:22:18"
3821,20240102,315,220403,300,특용작물,느타리버섯,449.0,retail,"2026-01-29 10:22:18"
3822,20240102,315,230036,300,특용작물,느타리버섯,750.0,retail,"2026-01-29 10:22:18"
3823,20240102,315,230401,300,특용작물,느타리버섯,498.0,retail,"2026-01-29 10:22:18"
3824,20240102,315,240401,300,특용작물,느타리버섯,449.0,retail,"2026-01-29 10:22:18"
3825,20240102,315,240402,300,특용작물,느타리버섯,498.0,retail,"2026-01-29 10:22:18"
3826,20240102,315,250112,300,특용작물,느타리버섯,550.0,retail,"2026-01-29 10:22:18"
3827,20240102,315,250402,300,특용작물,느타리버섯,498.0,retail,"2026-01-29 10:22:18"
3828,20240102,315,250403,300,특용작물,느타리버섯,449.0,retail,"2026-01-29 10:22:18"
3829,20240102,315,310001,300,특용작물,느타리버섯,630.0,retail,"2026-01-29 10:22:18"
3830,20240102,315,310402,300,특용작물,느타리버섯,940.0,retail,"2026-01-29 10:22:18"
3831,20240102,315,320001,300,특용작물,느타리버섯,650.0,retail,"2026-01-29 10:22:18"
3832,20240102,315,330001,300,특용작물,느타리버섯,660.0,retail,"2026-01-29 10:22:18"
3833,20240102,315,330401,300,특용작물,느타리버섯,495.0,retail,"2026-01-29 10:22:18"
3834,20240102,315,350001,300,특용작물,느타리버섯,600.0,retail,"2026-01-29 10:22:18"
3835,20240102,315,350401,300,특용작물,느타리버섯,556.0,retail,"2026-01-29 10:22:18"
3836,20240102,315,360401,300,특용작물,느타리버섯,449.0,retail,"2026-01-29 10:22:18"
3837,20240102,315,370401,300,특용작물,느타리버섯,663.0,retail,"2026-01-29 10:22:18"
3838,20240102,315,372401,300,특용작물,느타리버섯,556.0,retail,"2026-01-29 10:22:18"
3839,20240102,315,380001,300,특용작물,느타리버섯,630.0,retail,"2026-01-29 10:22:18"
3840,20240102,315,260001,300,특용작물,느타리버섯,500.0,retail,"2026-01-29 10:22:18"
3841,20240102,315,390001,300,특용작물,느타리버섯,560.0,retail,"2026-01-29 10:22:18"
3842,20240102,315,110408,300,특용작물,느타리버섯,498.0,retail,"2026-01-29 10:22:18"
3843,20240102,315,370001,300,특용작물,느타리버섯,460.0,retail,"2026-01-29 10:22:18"
3844,20240102,315,110213,300,특용작물,느타리버섯,600.0,retail,"2026-01-29 10:22:18"
3845,20240102,315,380402,300,특용작물,느타리버섯,556.0,retail,"2026-01-29 10:22:18"
3846,20240102,315,360402,300,특용작물,느타리버섯,650.0,retail,"2026-01-29 10:22:18"
3847,20240102,315,270101,300,특용작물,느타리버섯,556.0,retail,"2026-01-29 10:22:18"
3848,20240102,315,321411,300,특용작물,느타리버섯,449.0,retail,"2026-01-29 10:22:18"
3849,20240102,315,220024,300,특용작물,느타리버섯,360.0,retail,"2026-01-29 10:22:18"
3850,20240102,315,310404,300,특용작물,느타리버섯,490.0,retail,"2026-01-29 10:22:18"
3851,20240102,315,310405,300,특용작물,느타리버섯,540.0,retail,"2026-01-29 10:22:18"
3852,20240102,315,340401,300,특용작물,느타리버섯,556.0,retail,"2026-01-29 10:22:18"
3853,20240102,315,110409,300,특용작물,느타리버섯,606.0,retail,"2026-01-29 10:22:18"
3854,20240102,315,390403,300,특용작물,느타리버섯,498.0,retail,"2026-01-29 10:22:18"
3855,20240102,315,260402,300,특용작물,느타리버섯,690.0,retail,"2026-01-29 10:22:18"
3856,20240102,315,380403,300,특용작물,느타리버섯,448.0,retail,"2026-01-29 10:22:18"
3857,20240102,315,210404,300,특용작물,느타리버섯,540.0,retail,"2026-01-29 10:22:18"
3858,20240102,315,220404,300,특용작물,느타리버섯,498.0,retail,"2026-01-29 10:22:18"
3859,20240102,315,110410,300,특용작물,느타리버섯,496.0,retail,"2026-01-29 10:22:18"
3860,20240102,315,310406,300,특용작물,느타리버섯,620.0,retail,"2026-01-29 10:22:18"
3861,20240102,315,310407,300,특용작물,느타리버섯,740.0,retail,"2026-01-29 10:22:18"
3862,20240102,315,110411,300,특용작물,느타리버섯,735.0,retail,"2026-01-29 10:22:18"
3867,20240102,415,210022,400,과일류,감귤,4330.0,retail,"2026-01-29 10:22:18"
3868,20240102,415,210401,400,과일류,감귤,4990.0,retail,"2026-01-29 10:22:18"
3907,20240102,415,220404,400,과일류,감귤,3710.0,retail,"2026-01-29 10:22:18"
3912,20240102,415,110212,400,과일류,감귤,3090.0,retail,"2026-01-29 10:22:18"
3913,20240102,415,110402,400,과일류,감귤,3740.0,retail,"2026-01-29 10:22:18"
3914,20240102,415,110403,400,과일류,감귤,2970.0,retail,"2026-01-29 10:22:18"
3915,20240102,415,110406,400,과일류,감귤,3700.0,retail,"2026-01-29 10:22:18"
3916,20240102,415,210402,400,과일류,감귤,2600.0,retail,"2026-01-29 10:22:18"
3917,20240102,415,220403,400,과일류,감귤,3740.0,retail,"2026-01-29 10:22:18"
3918,20240102,415,230036,400,과일류,감귤,2500.0,retail,"2026-01-29 10:22:18"
3919,20240102,415,230401,400,과일류,감귤,2950.0,retail,"2026-01-29 10:22:18"
3920,20240102,415,240121,400,과일류,감귤,3260.0,retail,"2026-01-29 10:22:18"
3921,20240102,415,240401,400,과일류,감귤,3740.0,retail,"2026-01-29 10:22:18"
3922,20240102,415,240402,400,과일류,감귤,3090.0,retail,"2026-01-29 10:22:18"
3923,20240102,415,250112,400,과일류,감귤,4000.0,retail,"2026-01-29 10:22:18"
3924,20240102,415,250402,400,과일류,감귤,3020.0,retail,"2026-01-29 10:22:18"
3925,20240102,415,250403,400,과일류,감귤,3740.0,retail,"2026-01-29 10:22:18"
3926,20240102,415,310001,400,과일류,감귤,4200.0,retail,"2026-01-29 10:22:18"
3927,20240102,415,310402,400,과일류,감귤,3740.0,retail,"2026-01-29 10:22:18"
3928,20240102,415,320001,400,과일류,감귤,3960.0,retail,"2026-01-29 10:22:18"
3929,20240102,415,330001,400,과일류,감귤,3960.0,retail,"2026-01-29 10:22:18"
3930,20240102,415,330401,400,과일류,감귤,3700.0,retail,"2026-01-29 10:22:18"
3931,20240102,415,350001,400,과일류,감귤,3420.0,retail,"2026-01-29 10:22:18"
3932,20240102,415,350401,400,과일류,감귤,2970.0,retail,"2026-01-29 10:22:18"
3933,20240102,415,360401,400,과일류,감귤,3740.0,retail,"2026-01-29 10:22:18"
3934,20240102,415,370401,400,과일류,감귤,3090.0,retail,"2026-01-29 10:22:18"
3935,20240102,415,372401,400,과일류,감귤,2970.0,retail,"2026-01-29 10:22:18"
3936,20240102,415,380001,400,과일류,감귤,3840.0,retail,"2026-01-29 10:22:18"
3937,20240102,415,260001,400,과일류,감귤,3230.0,retail,"2026-01-29 10:22:18"
3938,20240102,415,390001,400,과일류,감귤,3260.0,retail,"2026-01-29 10:22:18"
3939,20240102,415,110408,400,과일류,감귤,3290.0,retail,"2026-01-29 10:22:18"
3940,20240102,415,370001,400,과일류,감귤,3050.0,retail,"2026-01-29 10:22:18"
3941,20240102,415,110213,400,과일류,감귤,3000.0,retail,"2026-01-29 10:22:18"
3942,20240102,415,380402,400,과일류,감귤,2970.0,retail,"2026-01-29 10:22:18"
3943,20240102,415,360402,400,과일류,감귤,3840.0,retail,"2026-01-29 10:22:18"
3944,20240102,415,270101,400,과일류,감귤,3220.0,retail,"2026-01-29 10:22:18"
3945,20240102,415,321411,400,과일류,감귤,3740.0,retail,"2026-01-29 10:22:18"
3946,20240102,415,220024,400,과일류,감귤,3880.0,retail,"2026-01-29 10:22:18"
3947,20240102,415,310404,400,과일류,감귤,3300.0,retail,"2026-01-29 10:22:18"
3948,20240102,415,310405,400,과일류,감귤,3190.0,retail,"2026-01-29 10:22:18"
3949,20240102,415,340401,400,과일류,감귤,3220.0,retail,"2026-01-29 10:22:18"
3950,20240102,415,390403,400,과일류,감귤,3070.0,retail,"2026-01-29 10:22:18"
3951,20240102,415,260402,400,과일류,감귤,3250.0,retail,"2026-01-29 10:22:18"
3952,20240102,415,380403,400,과일류,감귤,4160.0,retail,"2026-01-29 10:22:18"
3953,20240102,415,210404,400,과일류,감귤,2950.0,retail,"2026-01-29 10:22:18"
3954,20240102,415,110410,400,과일류,감귤,2990.0,retail,"2026-01-29 10:22:18"
3955,20240102,415,310406,400,과일류,감귤,2970.0,retail,"2026-01-29 10:22:18"
3956,20240102,415,310407,400,과일류,감귤,3740.0,retail,"2026-01-29 10:22:18"
3957,20240102,415,110411,400,과일류,감귤,3540.0,retail,"2026-01-29 10:22:18"
3958,20240102,641,110212,600,수산물,김,800.0,retail,"2026-01-29 10:22:18"
3959,20240102,641,110402,600,수산물,김,2290.0,retail,"2026-01-29 10:22:18"
3960,20240102,641,110403,600,수산물,김,1680.0,retail,"2026-01-29 10:22:18"
3961,20240102,641,110406,600,수산물,김,1900.0,retail,"2026-01-29 10:22:18"
3962,20240102,641,210022,600,수산물,김,1160.0,retail,"2026-01-29 10:22:18"
3963,20240102,641,210401,600,수산물,김,2490.0,retail,"2026-01-29 10:22:18"
3964,20240102,641,210402,600,수산물,김,2990.0,retail,"2026-01-29 10:22:18"
3965,20240102,641,220403,600,수산물,김,2290.0,retail,"2026-01-29 10:22:18"
3966,20240102,641,230036,600,수산물,김,1100.0,retail,"2026-01-29 10:22:18"
3967,20240102,641,230401,600,수산물,김,1990.0,retail,"2026-01-29 10:22:18"
3968,20240102,641,240121,600,수산물,김,1100.0,retail,"2026-01-29 10:22:18"
3969,20240102,641,240401,600,수산물,김,2290.0,retail,"2026-01-29 10:22:18"
3970,20240102,641,240402,600,수산물,김,1990.0,retail,"2026-01-29 10:22:18"
3971,20240102,641,250112,600,수산물,김,950.0,retail,"2026-01-29 10:22:18"
3972,20240102,641,250402,600,수산물,김,1990.0,retail,"2026-01-29 10:22:18"
3973,20240102,641,250403,600,수산물,김,2290.0,retail,"2026-01-29 10:22:18"
3974,20240102,641,310001,600,수산물,김,1130.0,retail,"2026-01-29 10:22:18"
3975,20240102,641,310402,600,수산물,김,1320.0,retail,"2026-01-29 10:22:18"
3976,20240102,641,320001,600,수산물,김,1000.0,retail,"2026-01-29 10:22:18"
3977,20240102,641,330001,600,수산물,김,1150.0,retail,"2026-01-29 10:22:18"
3978,20240102,641,330401,600,수산물,김,1700.0,retail,"2026-01-29 10:22:18"
3979,20240102,641,350001,600,수산물,김,1000.0,retail,"2026-01-29 10:22:18"
3980,20240102,641,350401,600,수산물,김,1680.0,retail,"2026-01-29 10:22:18"
3981,20240102,641,360401,600,수산물,김,2490.0,retail,"2026-01-29 10:22:18"
3982,20240102,641,370401,600,수산물,김,1990.0,retail,"2026-01-29 10:22:18"
3983,20240102,641,372401,600,수산물,김,1680.0,retail,"2026-01-29 10:22:18"
3984,20240102,641,380001,600,수산물,김,980.0,retail,"2026-01-29 10:22:18"
3985,20240102,641,260001,600,수산물,김,1260.0,retail,"2026-01-29 10:22:18"
3986,20240102,641,390001,600,수산물,김,960.0,retail,"2026-01-29 10:22:18"
3987,20240102,641,110408,600,수산물,김,1990.0,retail,"2026-01-29 10:22:18"
3988,20240102,641,370001,600,수산물,김,1060.0,retail,"2026-01-29 10:22:18"
3989,20240102,641,110213,600,수산물,김,1500.0,retail,"2026-01-29 10:22:18"
3990,20240102,641,380402,600,수산물,김,1680.0,retail,"2026-01-29 10:22:18"
3991,20240102,641,360402,600,수산물,김,900.0,retail,"2026-01-29 10:22:18"
3992,20240102,641,270101,600,수산물,김,1680.0,retail,"2026-01-29 10:22:18"
3993,20240102,641,321411,600,수산물,김,2490.0,retail,"2026-01-29 10:22:18"
3994,20240102,641,220024,600,수산물,김,860.0,retail,"2026-01-29 10:22:18"
3995,20240102,641,1000006,600,수산물,김,1250.0,retail,"2026-01-29 10:22:18"
3996,20240102,641,310404,600,수산물,김,1980.0,retail,"2026-01-29 10:22:18"
3997,20240102,641,310405,600,수산물,김,1790.0,retail,"2026-01-29 10:22:18"
3998,20240102,641,340401,600,수산물,김,1680.0,retail,"2026-01-29 10:22:18"
3999,20240102,641,110409,600,수산물,김,1980.0,retail,"2026-01-29 10:22:18"
4000,20240102,641,390403,600,수산물,김,1990.0,retail,"2026-01-29 10:22:18"
4001,20240102,641,260402,600,수산물,김,1980.0,retail,"2026-01-29 10:22:18"
4002,20240102,641,380403,600,수산물,김,2290.0,retail,"2026-01-29 10:22:18"
4003,20240102,641,210404,600,수산물,김,2580.0,retail,"2026-01-29 10:22:18"
4004,20240102,641,220404,600,수산물,김,1990.0,retail,"2026-01-29 10:22:18"
4005,20240102,641,110410,600,수산물,김,1990.0,retail,"2026-01-29 10:22:18"
4006,20240102,641,310406,600,수산물,김,1680.0,retail,"2026-01-29 10:22:18"
4007,20240102,641,310407,600,수산물,김,1700.0,retail,"2026-01-29 10:22:18"
4008,20240102,641,110411,600,수산물,김,2090.0,retail,"2026-01-29 10:22:18"
4009,20240102,421,110403,400,과일류,오렌지,12470.0,retail,"2026-01-29 10:22:18"
4010,20240102,421,210402,400,과일류,오렌지,16500.0,retail,"2026-01-29 10:22:18"
4011,20240102,421,230401,400,과일류,오렌지,12900.0,retail,"2026-01-29 10:22:18"
4012,20240102,421,350401,400,과일류,오렌지,12470.0,retail,"2026-01-29 10:22:18"
4013,20240102,421,110408,400,과일류,오렌지,12900.0,retail,"2026-01-29 10:22:18"
4014,20240102,421,390403,400,과일류,오렌지,13980.0,retail,"2026-01-29 10:22:18"
4015,20240102,421,210404,400,과일류,오렌지,8720.0,retail,"2026-01-29 10:22:18"
4016,20240102,421,220404,400,과일류,오렌지,12900.0,retail,"2026-01-29 10:22:18"
4017,20240102,421,110410,400,과일류,오렌지,13720.0,retail,"2026-01-29 10:22:18"
4018,20240102,421,310406,400,과일류,오렌지,12470.0,retail,"2026-01-29 10:22:18"
4019,20240102,422,110212,200,채소류,방울토마토,9110.0,retail,"2026-01-29 10:22:18"
4020,20240102,422,110402,200,채소류,방울토마토,13320.0,retail,"2026-01-29 10:22:18"
4021,20240102,422,110403,200,채소류,방울토마토,9980.0,retail,"2026-01-29 10:22:18"
4022,20240102,422,110406,200,채소류,방울토마토,11800.0,retail,"2026-01-29 10:22:18"
4023,20240102,422,210022,200,채소류,방울토마토,8250.0,retail,"2026-01-29 10:22:18"
4024,20240102,422,210401,200,채소류,방울토마토,13320.0,retail,"2026-01-29 10:22:18"
4025,20240102,422,210402,200,채소류,방울토마토,11860.0,retail,"2026-01-29 10:22:18"
4026,20240102,422,220403,200,채소류,방울토마토,11980.0,retail,"2026-01-29 10:22:18"
4027,20240102,422,230036,200,채소류,방울토마토,9330.0,retail,"2026-01-29 10:22:18"
4028,20240102,422,230401,200,채소류,방울토마토,11320.0,retail,"2026-01-29 10:22:18"
4029,20240102,422,240121,200,채소류,방울토마토,11000.0,retail,"2026-01-29 10:22:18"
4030,20240102,422,240401,200,채소류,방울토마토,11980.0,retail,"2026-01-29 10:22:18"
4031,20240102,422,240402,200,채소류,방울토마토,11320.0,retail,"2026-01-29 10:22:18"
4032,20240102,422,250112,200,채소류,방울토마토,10600.0,retail,"2026-01-29 10:22:18"
4033,20240102,422,250402,200,채소류,방울토마토,11320.0,retail,"2026-01-29 10:22:18"
4034,20240102,422,250403,200,채소류,방울토마토,13320.0,retail,"2026-01-29 10:22:18"
4035,20240102,422,310001,200,채소류,방울토마토,10000.0,retail,"2026-01-29 10:22:18"
4036,20240102,422,310402,200,채소류,방울토마토,6650.0,retail,"2026-01-29 10:22:18"
4037,20240102,422,320001,200,채소류,방울토마토,8010.0,retail,"2026-01-29 10:22:18"
4038,20240102,422,330001,200,채소류,방울토마토,7660.0,retail,"2026-01-29 10:22:18"
4039,20240102,422,330401,200,채소류,방울토마토,9980.0,retail,"2026-01-29 10:22:18"
4040,20240102,422,350001,200,채소류,방울토마토,8660.0,retail,"2026-01-29 10:22:18"
4041,20240102,422,350401,200,채소류,방울토마토,9980.0,retail,"2026-01-29 10:22:18"
4042,20240102,422,360401,200,채소류,방울토마토,11980.0,retail,"2026-01-29 10:22:18"
4043,20240102,422,370401,200,채소류,방울토마토,11320.0,retail,"2026-01-29 10:22:18"
4044,20240102,422,372401,200,채소류,방울토마토,9980.0,retail,"2026-01-29 10:22:18"
4045,20240102,422,380001,200,채소류,방울토마토,9660.0,retail,"2026-01-29 10:22:18"
4046,20240102,422,260001,200,채소류,방울토마토,10000.0,retail,"2026-01-29 10:22:18"
4047,20240102,422,390001,200,채소류,방울토마토,9500.0,retail,"2026-01-29 10:22:18"
4048,20240102,422,110408,200,채소류,방울토마토,11320.0,retail,"2026-01-29 10:22:18"
4049,20240102,422,370001,200,채소류,방울토마토,10600.0,retail,"2026-01-29 10:22:18"
4050,20240102,422,110213,200,채소류,방울토마토,10800.0,retail,"2026-01-29 10:22:18"
4051,20240102,422,380402,200,채소류,방울토마토,9980.0,retail,"2026-01-29 10:22:18"
4052,20240102,422,360402,200,채소류,방울토마토,10000.0,retail,"2026-01-29 10:22:18"
4053,20240102,422,270101,200,채소류,방울토마토,9980.0,retail,"2026-01-29 10:22:18"
4054,20240102,422,321411,200,채소류,방울토마토,13320.0,retail,"2026-01-29 10:22:18"
4055,20240102,422,220024,200,채소류,방울토마토,8440.0,retail,"2026-01-29 10:22:18"
4056,20240102,422,310404,200,채소류,방울토마토,9980.0,retail,"2026-01-29 10:22:18"
4057,20240102,422,310405,200,채소류,방울토마토,9650.0,retail,"2026-01-29 10:22:18"
4058,20240102,422,340401,200,채소류,방울토마토,9980.0,retail,"2026-01-29 10:22:18"
4059,20240102,422,110409,200,채소류,방울토마토,15600.0,retail,"2026-01-29 10:22:18"
4060,20240102,422,390403,200,채소류,방울토마토,11320.0,retail,"2026-01-29 10:22:18"
4061,20240102,422,260402,200,채소류,방울토마토,7900.0,retail,"2026-01-29 10:22:18"
4062,20240102,422,380403,200,채소류,방울토마토,13320.0,retail,"2026-01-29 10:22:18"
4063,20240102,422,210404,200,채소류,방울토마토,9900.0,retail,"2026-01-29 10:22:18"
4064,20240102,422,220404,200,채소류,방울토마토,11320.0,retail,"2026-01-29 10:22:18"
4065,20240102,422,110410,200,채소류,방울토마토,9320.0,retail,"2026-01-29 10:22:18"
4066,20240102,422,310406,200,채소류,방울토마토,9980.0,retail,"2026-01-29 10:22:18"
4067,20240102,422,310407,200,채소류,방울토마토,9980.0,retail,"2026-01-29 10:22:18"
4068,20240102,422,110411,200,채소류,방울토마토,8980.0,retail,"2026-01-29 10:22:18"
4069,20240102,414,110212,400,과일류,포도,16300.0,retail,"2026-01-29 10:22:18"
4070,20240102,414,110402,400,과일류,포도,26650.0,retail,"2026-01-29 10:22:18"
4071,20240102,414,110403,400,과일류,포도,22530.0,retail,"2026-01-29 10:22:18"
4072,20240102,414,110406,400,과일류,포도,23730.0,retail,"2026-01-29 10:22:18"
4073,20240102,414,210022,400,과일류,포도,16200.0,retail,"2026-01-29 10:22:18"
4074,20240102,414,210401,400,과일류,포도,26650.0,retail,"2026-01-29 10:22:18"
4075,20240102,414,210402,400,과일류,포도,26530.0,retail,"2026-01-29 10:22:18"
4076,20240102,414,220403,400,과일류,포도,26650.0,retail,"2026-01-29 10:22:18"
4077,20240102,414,230036,400,과일류,포도,18000.0,retail,"2026-01-29 10:22:18"
4078,20240102,414,230401,400,과일류,포도,29960.0,retail,"2026-01-29 10:22:18"
4079,20240102,414,240121,400,과일류,포도,16000.0,retail,"2026-01-29 10:22:18"
4080,20240102,414,240401,400,과일류,포도,26650.0,retail,"2026-01-29 10:22:18"
4081,20240102,414,240402,400,과일류,포도,27660.0,retail,"2026-01-29 10:22:18"
4082,20240102,414,250112,400,과일류,포도,19600.0,retail,"2026-01-29 10:22:18"
4083,20240102,414,250402,400,과일류,포도,27660.0,retail,"2026-01-29 10:22:18"
4084,20240102,414,250403,400,과일류,포도,26650.0,retail,"2026-01-29 10:22:18"
4085,20240102,414,310001,400,과일류,포도,20800.0,retail,"2026-01-29 10:22:18"
4086,20240102,414,310402,400,과일류,포도,23860.0,retail,"2026-01-29 10:22:18"
4087,20240102,414,320001,400,과일류,포도,19000.0,retail,"2026-01-29 10:22:18"
4088,20240102,414,330001,400,과일류,포도,19000.0,retail,"2026-01-29 10:22:18"
4089,20240102,414,330401,400,과일류,포도,23970.0,retail,"2026-01-29 10:22:18"
4090,20240102,414,350001,400,과일류,포도,21600.0,retail,"2026-01-29 10:22:18"
4091,20240102,414,350401,400,과일류,포도,18530.0,retail,"2026-01-29 10:22:18"
4092,20240102,414,360401,400,과일류,포도,26650.0,retail,"2026-01-29 10:22:18"
4093,20240102,414,370401,400,과일류,포도,27660.0,retail,"2026-01-29 10:22:18"
4094,20240102,414,372401,400,과일류,포도,18530.0,retail,"2026-01-29 10:22:18"
4095,20240102,414,380001,400,과일류,포도,21000.0,retail,"2026-01-29 10:22:18"
4096,20240102,414,260001,400,과일류,포도,16600.0,retail,"2026-01-29 10:22:18"
4097,20240102,414,390001,400,과일류,포도,20000.0,retail,"2026-01-29 10:22:18"
4098,20240102,414,370001,400,과일류,포도,18300.0,retail,"2026-01-29 10:22:18"
4099,20240102,414,110213,400,과일류,포도,17300.0,retail,"2026-01-29 10:22:18"
4100,20240102,414,380402,400,과일류,포도,26530.0,retail,"2026-01-29 10:22:18"
4101,20240102,414,360402,400,과일류,포도,20000.0,retail,"2026-01-29 10:22:18"
4102,20240102,414,270101,400,과일류,포도,26530.0,retail,"2026-01-29 10:22:18"
4103,20240102,414,321411,400,과일류,포도,26650.0,retail,"2026-01-29 10:22:18"
4104,20240102,414,220024,400,과일류,포도,14600.0,retail,"2026-01-29 10:22:18"
4105,20240102,414,310404,400,과일류,포도,21200.0,retail,"2026-01-29 10:22:18"
4106,20240102,414,310405,400,과일류,포도,19980.0,retail,"2026-01-29 10:22:18"
4107,20240102,414,340401,400,과일류,포도,26530.0,retail,"2026-01-29 10:22:18"
4108,20240102,414,110409,400,과일류,포도,29600.0,retail,"2026-01-29 10:22:18"
4109,20240102,414,390403,400,과일류,포도,27660.0,retail,"2026-01-29 10:22:18"
4110,20240102,414,260402,400,과일류,포도,21200.0,retail,"2026-01-29 10:22:18"
4111,20240102,414,380403,400,과일류,포도,26650.0,retail,"2026-01-29 10:22:18"
4112,20240102,414,210404,400,과일류,포도,19800.0,retail,"2026-01-29 10:22:18"
4113,20240102,414,220404,400,과일류,포도,27660.0,retail,"2026-01-29 10:22:18"
4114,20240102,414,110410,400,과일류,포도,26120.0,retail,"2026-01-29 10:22:18"
4115,20240102,414,310406,400,과일류,포도,26530.0,retail,"2026-01-29 10:22:18"
4116,20240102,414,310407,400,과일류,포도,23860.0,retail,"2026-01-29 10:22:18"
4117,20240102,414,110411,400,과일류,포도,23860.0,retail,"2026-01-29 10:22:18"
4118,20240102,111,110212,100,식량작물,쌀,26800.0,retail,"2026-01-29 10:22:18"
4119,20240102,111,110402,100,식량작물,쌀,29900.0,retail,"2026-01-29 10:22:18"
4120,20240102,111,110403,100,식량작물,쌀,29900.0,retail,"2026-01-29 10:22:18"
4121,20240102,111,110406,100,식량작물,쌀,28500.0,retail,"2026-01-29 10:22:18"
4122,20240102,111,210022,100,식량작물,쌀,30100.0,retail,"2026-01-29 10:22:18"
4123,20240102,111,210401,100,식량작물,쌀,29900.0,retail,"2026-01-29 10:22:18"
4124,20240102,111,210402,100,식량작물,쌀,31900.0,retail,"2026-01-29 10:22:18"
4125,20240102,111,220403,100,식량작물,쌀,29900.0,retail,"2026-01-29 10:22:18"
4126,20240102,111,230036,100,식량작물,쌀,31300.0,retail,"2026-01-29 10:22:18"
4127,20240102,111,230401,100,식량작물,쌀,29900.0,retail,"2026-01-29 10:22:18"
4128,20240102,111,240121,100,식량작물,쌀,27000.0,retail,"2026-01-29 10:22:18"
4129,20240102,111,240401,100,식량작물,쌀,29900.0,retail,"2026-01-29 10:22:18"
4130,20240102,111,240402,100,식량작물,쌀,29900.0,retail,"2026-01-29 10:22:18"
4131,20240102,111,250112,100,식량작물,쌀,32300.0,retail,"2026-01-29 10:22:18"
4132,20240102,111,250402,100,식량작물,쌀,29900.0,retail,"2026-01-29 10:22:18"
4133,20240102,111,250403,100,식량작물,쌀,29900.0,retail,"2026-01-29 10:22:18"
4134,20240102,111,310001,100,식량작물,쌀,30000.0,retail,"2026-01-29 10:22:18"
4135,20240102,111,310402,100,식량작물,쌀,31000.0,retail,"2026-01-29 10:22:18"
4136,20240102,111,320001,100,식량작물,쌀,31500.0,retail,"2026-01-29 10:22:18"
4137,20240102,111,330001,100,식량작물,쌀,25600.0,retail,"2026-01-29 10:22:18"
4138,20240102,111,330401,100,식량작물,쌀,29500.0,retail,"2026-01-29 10:22:18"
4139,20240102,111,350001,100,식량작물,쌀,28600.0,retail,"2026-01-29 10:22:18"
4140,20240102,111,350401,100,식량작물,쌀,29900.0,retail,"2026-01-29 10:22:18"
4141,20240102,111,360401,100,식량작물,쌀,29900.0,retail,"2026-01-29 10:22:18"
4142,20240102,111,370401,100,식량작물,쌀,29900.0,retail,"2026-01-29 10:22:18"
4143,20240102,111,372401,100,식량작물,쌀,29900.0,retail,"2026-01-29 10:22:18"
4144,20240102,111,380001,100,식량작물,쌀,28800.0,retail,"2026-01-29 10:22:18"
4145,20240102,111,260001,100,식량작물,쌀,30000.0,retail,"2026-01-29 10:22:18"
4146,20240102,111,390001,100,식량작물,쌀,30000.0,retail,"2026-01-29 10:22:18"
4147,20240102,111,110408,100,식량작물,쌀,29900.0,retail,"2026-01-29 10:22:18"
4148,20240102,111,370001,100,식량작물,쌀,28000.0,retail,"2026-01-29 10:22:18"
4149,20240102,111,380402,100,식량작물,쌀,29900.0,retail,"2026-01-29 10:22:18"
4150,20240102,111,360402,100,식량작물,쌀,31600.0,retail,"2026-01-29 10:22:18"
4151,20240102,111,270101,100,식량작물,쌀,29900.0,retail,"2026-01-29 10:22:18"
4152,20240102,111,321411,100,식량작물,쌀,29900.0,retail,"2026-01-29 10:22:18"
4153,20240102,111,220024,100,식량작물,쌀,26000.0,retail,"2026-01-29 10:22:18"
4154,20240102,111,310404,100,식량작물,쌀,27000.0,retail,"2026-01-29 10:22:18"
