"policy_id","analysis_date","item_cd","market_group","policy_type","horizon","lead_time","service_level","safety_stock_mean","safety_stock_std","reorder_point_mean","reorder_point_std","expected_cost_mean","expected_cost_std","fill_rate","model_version","created_at"
3688,20260129,319,"11",bayesian_newsvendor,7,14,0.9,7837.655588602658,6160.5133170213285,29581.970291892547,1646.466439925149,1956.4169674007148,14978.765204386347,0.9,bayesian_v1.0,"2026-01-29 10:22:47"
3689,20260129,319,"11",bayesian_newsvendor,1,1,0.95,828.3953006137058,435.3504126351599,2373.3697265920246,435.3504126351599,131.28618995171465,1065.357954531802,0.95,bayesian_v1.0,"2026-01-29 10:22:47"
3690,20260129,319,"11",bayesian_newsvendor,3,3,0.95,2425.408831034556,1395.0110261826012,7136.440674005451,805.4099914890207,457.53309900425717,3240.423320396298,0.95,bayesian_v1.0,"2026-01-29 10:22:47"
3691,20260129,319,"11",bayesian_newsvendor,7,7,0.95,5430.932271393807,3080.2566585106642,16303.089623038752,1164.2275846671462,978.2084837003574,7489.382602193174,0.95,bayesian_v1.0,"2026-01-29 10:22:47"
3692,20260129,319,"11",bayesian_newsvendor,7,14,0.95,10861.864542787614,6160.5133170213285,32606.179246077503,1646.466439925149,1956.4169674007148,14978.765204386347,0.95,bayesian_v1.0,"2026-01-29 10:22:47"
3693,20260129,319,"11",bayesian_newsvendor,1,1,0.99,1254.3561258729683,435.3504126351599,2799.330551851287,435.3504126351599,131.28618995171465,1065.357954531802,0.99,bayesian_v1.0,"2026-01-29 10:22:47"
3694,20260129,319,"11",bayesian_newsvendor,3,3,0.99,4328.807986169619,1395.0110261826012,9039.839829140514,805.4099914890207,457.53309900425717,3240.423320396298,0.99,bayesian_v1.0,"2026-01-29 10:22:47"
3695,20260129,319,"11",bayesian_newsvendor,7,7,0.99,9130.283121378458,3080.2566585106642,20002.440473023402,1164.2275846671462,978.2084837003574,7489.382602193174,0.99,bayesian_v1.0,"2026-01-29 10:22:47"
3696,20260129,319,"11",bayesian_newsvendor,7,14,0.99,18260.566242756915,6160.5133170213285,40004.880946046804,1646.466439925149,1956.4169674007148,14978.765204386347,0.99,bayesian_v1.0,"2026-01-29 10:22:47"
3697,20260129,319,"21",bayesian_newsvendor,1,1,0.9,397.31442984700766,306.1180034386432,1920.8559974826235,306.1180034386432,91.6181348097759,1060.8407309010418,0.9,bayesian_v1.0,"2026-01-29 10:22:47"
3698,20260129,319,"21",bayesian_newsvendor,3,3,0.9,1251.7817872853584,963.7110548014005,5752.110475343806,556.3988369106067,291.99174665427523,3125.904203807512,0.9,bayesian_v1.0,"2026-01-29 10:22:47"
3699,20260129,319,"21",bayesian_newsvendor,3,7,0.9,2920.8241703325057,2248.6591278699343,13421.591109135547,849.9132622427484,681.3140755266422,7293.776475550865,0.9,bayesian_v1.0,"2026-01-29 10:22:47"
3700,20260129,319,"21",bayesian_newsvendor,3,14,0.9,5841.648340665011,4497.318255739869,26843.182218271093,1201.9588623044556,1362.6281510532845,14587.55295110173,0.9,bayesian_v1.0,"2026-01-29 10:22:47"
3701,20260129,319,"21",bayesian_newsvendor,1,1,0.95,524.2144414211641,306.1180034386432,2047.75600905678,306.1180034386432,91.6181348097759,1060.8407309010418,0.95,bayesian_v1.0,"2026-01-29 10:22:47"
3702,20260129,319,"21",bayesian_newsvendor,3,3,0.95,1741.4492666620554,963.7110548014005,6241.777954720503,556.3988369106067,291.99174665427523,3125.904203807512,0.95,bayesian_v1.0,"2026-01-29 10:22:47"
3703,20260129,319,"21",bayesian_newsvendor,3,7,0.95,4063.3816222114656,2248.6591278699343,14564.148561014506,849.9132622427484,681.3140755266422,7293.776475550865,0.95,bayesian_v1.0,"2026-01-29 10:22:47"
3704,20260129,319,"21",bayesian_newsvendor,3,14,0.95,8126.763244422931,4497.318255739869,29128.297122029013,1201.9588623044556,1362.6281510532845,14587.55295110173,0.95,bayesian_v1.0,"2026-01-29 10:22:47"
3705,20260129,319,"21",bayesian_newsvendor,1,1,0.99,814.3377406002926,306.1180034386432,2337.8793082359084,306.1180034386432,91.6181348097759,1060.8407309010418,0.99,bayesian_v1.0,"2026-01-29 10:22:47"
3706,20260129,319,"21",bayesian_newsvendor,3,3,0.99,2702.0123315316105,963.7110548014005,7202.341019590058,556.3988369106067,291.99174665427523,3125.904203807512,0.99,bayesian_v1.0,"2026-01-29 10:22:47"
3707,20260129,319,"21",bayesian_newsvendor,3,7,0.99,6304.695440240426,2248.6591278699343,16805.462379043467,849.9132622427484,681.3140755266422,7293.776475550865,0.99,bayesian_v1.0,"2026-01-29 10:22:47"
3708,20260129,319,"21",bayesian_newsvendor,3,14,0.99,12609.390880480853,4497.318255739869,33610.924758086934,1201.9588623044556,1362.6281510532845,14587.55295110173,0.99,bayesian_v1.0,"2026-01-29 10:22:47"
3709,20260129,319,"22",bayesian_newsvendor,1,1,0.9,539.7794731842316,421.1829403120122,2014.5863564318613,421.1829403120122,139.7595024646724,1010.0802850356129,0.9,bayesian_v1.0,"2026-01-29 10:22:47"
3710,20260129,319,"22",bayesian_newsvendor,3,3,0.9,1720.0384080329613,1341.4627188866345,6314.0218586654655,774.4938618570457,445.1162134588492,3160.2379352083826,0.9,bayesian_v1.0,"2026-01-29 10:22:47"
3711,20260129,319,"22",bayesian_newsvendor,3,7,0.9,4013.4229520769095,3130.079677402147,14732.71767021942,1183.0589157461945,1038.6044980706479,7373.8885154862255,0.9,bayesian_v1.0,"2026-01-29 10:22:47"
3712,20260129,319,"22",bayesian_newsvendor,3,14,0.9,8026.845904153819,6260.159354804294,29465.43534043884,1673.097963734677,2077.2089961412958,14747.777030972451,0.9,bayesian_v1.0,"2026-01-29 10:22:47"
3713,20260129,319,"22",bayesian_newsvendor,1,1,0.95,767.9865593625773,421.1829403120122,2242.793442610207,421.1829403120122,139.7595024646724,1010.0802850356129,0.95,bayesian_v1.0,"2026-01-29 10:22:47"
3714,20260129,319,"22",bayesian_newsvendor,3,3,0.95,2335.9821045455774,1341.4627188866345,6929.965555178082,774.4938618570457,445.1162134588492,3160.2379352083826,0.95,bayesian_v1.0,"2026-01-29 10:22:47"
3715,20260129,319,"22",bayesian_newsvendor,3,7,0.95,5450.624910606348,3130.079677402147,16169.919628748858,1183.0589157461945,1038.6044980706479,7373.8885154862255,0.95,bayesian_v1.0,"2026-01-29 10:22:47"
3716,20260129,319,"22",bayesian_newsvendor,3,14,0.95,10901.249821212696,6260.159354804294,32339.839257497715,1673.097963734677,2077.2089961412958,14747.777030972451,0.95,bayesian_v1.0,"2026-01-29 10:22:47"
3717,20260129,319,"22",bayesian_newsvendor,1,1,0.99,1262.2063260226596,421.1829403120122,2737.0132092702893,421.1829403120122,139.7595024646724,1010.0802850356129,0.99,bayesian_v1.0,"2026-01-29 10:22:47"
3718,20260129,319,"22",bayesian_newsvendor,3,3,0.99,4026.1070071141276,1341.4627188866345,8620.090457746632,774.4938618570457,445.1162134588492,3160.2379352083826,0.99,bayesian_v1.0,"2026-01-29 10:22:47"
3719,20260129,319,"22",bayesian_newsvendor,3,7,0.99,9394.249683266296,3130.079677402147,20113.544401408806,1183.0589157461945,1038.6044980706479,7373.8885154862255,0.99,bayesian_v1.0,"2026-01-29 10:22:47"
3720,20260129,319,"22",bayesian_newsvendor,3,14,0.99,18788.499366532593,6260.159354804294,40227.08880281761,1673.097963734677,2077.2089961412958,14747.777030972451,0.99,bayesian_v1.0,"2026-01-29 10:22:47"
3721,20260129,319,"24",bayesian_newsvendor,1,1,0.9,613.6868275253901,464.49860624425526,2119.2185775584894,464.49860624425526,145.06339592128128,1033.3466590177738,0.9,bayesian_v1.0,"2026-01-29 10:22:47"
3722,20260129,319,"24",bayesian_newsvendor,3,3,0.9,1789.5223394872874,1487.8692617761453,6343.466749632469,859.0217188054271,510.3623641229253,3117.3304969107076,0.9,bayesian_v1.0,"2026-01-29 10:22:47"
3723,20260129,319,"24",bayesian_newsvendor,3,7,0.9,4175.552125470338,3471.694944144339,14801.422415809096,1312.1773500123136,1190.8455162868258,7273.771159458317,0.9,bayesian_v1.0,"2026-01-29 10:22:47"
3724,20260129,319,"24",bayesian_newsvendor,3,14,0.9,8351.104250940676,6943.389888288678,29602.844831618193,1855.6990046262015,2381.6910325736517,14547.542318916634,0.9,bayesian_v1.0,"2026-01-29 10:22:47"
3725,20260129,319,"24",bayesian_newsvendor,1,1,0.95,892.6320479290493,464.49860624425526,2398.1637979621487,464.49860624425526,145.06339592128128,1033.3466590177738,0.95,bayesian_v1.0,"2026-01-29 10:22:47"
3726,20260129,319,"24",bayesian_newsvendor,3,3,0.95,2658.552693003314,1487.8692617761453,7212.497103148496,859.0217188054271,510.3623641229253,3117.3304969107076,0.95,bayesian_v1.0,"2026-01-29 10:22:47"
3727,20260129,319,"24",bayesian_newsvendor,3,7,0.95,6203.289617007731,3471.694944144339,16829.15990734649,1312.1773500123136,1190.8455162868258,7273.771159458317,0.95,bayesian_v1.0,"2026-01-29 10:22:47"
3728,20260129,319,"24",bayesian_newsvendor,3,14,0.95,12406.579234015462,6943.389888288678,33658.31981469298,1855.6990046262015,2381.6910325736517,14547.542318916634,0.95,bayesian_v1.0,"2026-01-29 10:22:47"
3729,20260129,319,"24",bayesian_newsvendor,1,1,0.99,1445.5959851681632,464.49860624425526,2951.1277352012626,464.49860624425526,145.06339592128128,1033.3466590177738,0.99,bayesian_v1.0,"2026-01-29 10:22:47"
3730,20260129,319,"24",bayesian_newsvendor,3,3,0.99,4808.641475552678,1487.8692617761453,9362.58588569786,859.0217188054271,510.3623641229253,3117.3304969107076,0.99,bayesian_v1.0,"2026-01-29 10:22:47"
3731,20260129,319,"24",bayesian_newsvendor,3,7,0.99,11220.163442956242,3471.694944144339,21846.033733295,1312.1773500123136,1190.8455162868258,7273.771159458317,0.99,bayesian_v1.0,"2026-01-29 10:22:47"
3732,20260129,319,"24",bayesian_newsvendor,3,14,0.99,22440.326885912484,6943.389888288678,43692.06746659,1855.6990046262015,2381.6910325736517,14547.542318916634,0.99,bayesian_v1.0,"2026-01-29 10:22:47"
