"diagnostic_id","analysis_date","item_cd","market_group","model_type","diagnostic_name","diagnostic_value","passed_check","created_at"
786,20260129,650,"37",empirical_bayes,MAE,0.2588841151215953,1,"2026-01-29 10:22:39"
787,20260129,650,"38",empirical_bayes,RMSE,0.2546493036455435,1,"2026-01-29 10:22:39"
788,20260129,650,"38",empirical_bayes,MAE,0.19191218414019673,1,"2026-01-29 10:22:39"
789,20260129,651,"11",empirical_bayes,RMSE,0.13644748805954696,1,"2026-01-29 10:22:39"
790,20260129,651,"11",empirical_bayes,MAE,0.0903879533372649,1,"2026-01-29 10:22:39"
791,20260129,651,"11",empirical_bayes,Jarque_Bera_pvalue,0.8042481715234342,1,"2026-01-29 10:22:39"
792,20260129,651,"21",empirical_bayes,RMSE,0.17697167818675166,1,"2026-01-29 10:22:39"
793,20260129,651,"21",empirical_bayes,MAE,0.1308565476478334,1,"2026-01-29 10:22:39"
794,20260129,651,"22",empirical_bayes,RMSE,0.13437860155456471,1,"2026-01-29 10:22:39"
795,20260129,651,"22",empirical_bayes,MAE,0.11700372011296345,1,"2026-01-29 10:22:39"
796,20260129,651,"24",empirical_bayes,RMSE,0.028238406482386007,1,"2026-01-29 10:22:39"
797,20260129,651,"24",empirical_bayes,MAE,0.02566394847870927,1,"2026-01-29 10:22:39"
798,20260129,651,"25",empirical_bayes,RMSE,0.03434843465397546,1,"2026-01-29 10:22:39"
799,20260129,651,"25",empirical_bayes,MAE,0.031818473685916615,1,"2026-01-29 10:22:39"
800,20260129,651,"31",empirical_bayes,RMSE,0.2041342979365823,1,"2026-01-29 10:22:39"
801,20260129,651,"31",empirical_bayes,MAE,0.1232004104072626,1,"2026-01-29 10:22:39"
802,20260129,651,"37",empirical_bayes,RMSE,0.11733057581415489,1,"2026-01-29 10:22:39"
803,20260129,651,"37",empirical_bayes,MAE,0.08570644944712491,1,"2026-01-29 10:22:39"
804,20260129,651,"38",empirical_bayes,RMSE,0.011445688474236727,1,"2026-01-29 10:22:39"
805,20260129,651,"38",empirical_bayes,MAE,0.011126041387452545,1,"2026-01-29 10:22:39"
806,20260129,652,"11",empirical_bayes,RMSE,0.4978161841403929,1,"2026-01-29 10:22:39"
807,20260129,652,"11",empirical_bayes,MAE,0.36221974108036203,1,"2026-01-29 10:22:39"
808,20260129,652,"11",empirical_bayes,Jarque_Bera_pvalue,0.9501997867228106,1,"2026-01-29 10:22:39"
809,20260129,652,"21",empirical_bayes,RMSE,0.5690611055067839,1,"2026-01-29 10:22:39"
810,20260129,652,"21",empirical_bayes,MAE,0.43712683496362637,1,"2026-01-29 10:22:39"
811,20260129,652,"22",empirical_bayes,RMSE,0.13391346281944302,1,"2026-01-29 10:22:39"
812,20260129,652,"22",empirical_bayes,MAE,0.12894967145491817,1,"2026-01-29 10:22:39"
813,20260129,652,"24",empirical_bayes,RMSE,0.13496734557059362,1,"2026-01-29 10:22:39"
814,20260129,652,"24",empirical_bayes,MAE,0.13190367492674385,1,"2026-01-29 10:22:39"
815,20260129,652,"25",empirical_bayes,RMSE,0.1381005127586824,1,"2026-01-29 10:22:39"
816,20260129,652,"25",empirical_bayes,MAE,0.13517798932369493,1,"2026-01-29 10:22:39"
817,20260129,652,"31",empirical_bayes,RMSE,0.5637135224372225,1,"2026-01-29 10:22:39"
818,20260129,652,"31",empirical_bayes,MAE,0.5212404715768377,1,"2026-01-29 10:22:39"
819,20260129,652,"37",empirical_bayes,RMSE,0.11825462869087912,1,"2026-01-29 10:22:39"
820,20260129,652,"37",empirical_bayes,MAE,0.11214034820549716,1,"2026-01-29 10:22:39"
821,20260129,652,"38",empirical_bayes,RMSE,0.12625027612182035,1,"2026-01-29 10:22:39"
822,20260129,652,"38",empirical_bayes,MAE,0.1093473914499814,1,"2026-01-29 10:22:39"
823,20260129,653,"11",hierarchical_normal,Gelman_Rubin_Rhat,1.00019694995754,1,"2026-01-29 10:22:39"
824,20260129,653,"21",hierarchical_normal,Gelman_Rubin_Rhat,0.9996958022763736,1,"2026-01-29 10:22:39"
825,20260129,653,"22",empirical_bayes,RMSE,0.4276195299242922,1,"2026-01-29 10:22:39"
826,20260129,653,"22",empirical_bayes,MAE,0.42283466018343596,1,"2026-01-29 10:22:39"
827,20260129,653,"22",empirical_bayes,Jarque_Bera_pvalue,0.25482808929671164,1,"2026-01-29 10:22:39"
828,20260129,653,"24",hierarchical_normal,Gelman_Rubin_Rhat,0.9998966176322536,1,"2026-01-29 10:22:39"
829,20260129,653,"25",empirical_bayes,RMSE,0.5802048855943965,1,"2026-01-29 10:22:39"
830,20260129,653,"25",empirical_bayes,MAE,0.5795917073070999,1,"2026-01-29 10:22:39"
831,20260129,653,"25",empirical_bayes,Jarque_Bera_pvalue,0.25750864521283773,1,"2026-01-29 10:22:39"
832,20260129,653,"38",empirical_bayes,RMSE,0.6022291758804428,1,"2026-01-29 10:22:39"
833,20260129,653,"38",empirical_bayes,MAE,0.5884193467407149,1,"2026-01-29 10:22:39"
834,20260129,654,"11",hierarchical_normal,Gelman_Rubin_Rhat,0.9998777575503782,1,"2026-01-29 10:22:39"
835,20260129,654,"21",hierarchical_normal,Gelman_Rubin_Rhat,0.9997642399827266,1,"2026-01-29 10:22:39"
836,20260129,654,"22",hierarchical_normal,Gelman_Rubin_Rhat,0.999760428722921,1,"2026-01-29 10:22:39"
837,20260129,654,"24",hierarchical_normal,Gelman_Rubin_Rhat,0.9996701507705577,1,"2026-01-29 10:22:39"
838,20260129,654,"25",hierarchical_normal,Gelman_Rubin_Rhat,0.9998092976657946,1,"2026-01-29 10:22:39"
839,20260129,654,"31",empirical_bayes,RMSE,0.6456230937364718,1,"2026-01-29 10:22:39"
840,20260129,654,"31",empirical_bayes,MAE,0.6125326926028674,1,"2026-01-29 10:22:39"
841,20260129,654,"38",empirical_bayes,RMSE,0.882450863368615,1,"2026-01-29 10:22:39"
842,20260129,654,"38",empirical_bayes,MAE,0.8454837023916889,1,"2026-01-29 10:22:39"
843,20260129,811,"11",empirical_bayes,RMSE,0.0860319866363642,1,"2026-01-29 10:22:39"
844,20260129,811,"11",empirical_bayes,MAE,0.07120997064212199,1,"2026-01-29 10:22:39"
845,20260129,811,"21",empirical_bayes,RMSE,0.12117933786604174,1,"2026-01-29 10:22:39"
846,20260129,811,"21",empirical_bayes,MAE,0.10784434347896325,1,"2026-01-29 10:22:39"
847,20260129,811,"31",empirical_bayes,RMSE,0.07902499317339337,1,"2026-01-29 10:22:39"
848,20260129,811,"31",empirical_bayes,MAE,0.06358736342349296,1,"2026-01-29 10:22:39"
849,20260129,812,"11",empirical_bayes,RMSE,0.17501773745038987,1,"2026-01-29 10:22:39"
850,20260129,812,"11",empirical_bayes,MAE,0.16165087868916064,1,"2026-01-29 10:22:39"
851,20260129,812,"21",empirical_bayes,RMSE,0.11245161274808614,1,"2026-01-29 10:22:39"
852,20260129,812,"21",empirical_bayes,MAE,0.11206065834182155,1,"2026-01-29 10:22:39"
853,20260129,812,"31",empirical_bayes,RMSE,0.2010801992743306,1,"2026-01-29 10:22:39"
854,20260129,812,"31",empirical_bayes,MAE,0.17065605349394097,1,"2026-01-29 10:22:39"
855,20260129,813,"11",empirical_bayes,RMSE,0.09927125045725897,1,"2026-01-29 10:22:39"
856,20260129,813,"11",empirical_bayes,MAE,0.07990862068290443,1,"2026-01-29 10:22:39"
857,20260129,813,"21",empirical_bayes,RMSE,0.02670948377166305,1,"2026-01-29 10:22:39"
858,20260129,813,"21",empirical_bayes,MAE,0.026709483771663045,1,"2026-01-29 10:22:39"
859,20260129,813,"31",empirical_bayes,RMSE,0.09813380107105059,1,"2026-01-29 10:22:39"
860,20260129,813,"31",empirical_bayes,MAE,0.07510493137320218,1,"2026-01-29 10:22:39"
861,20260129,814,"11",empirical_bayes,RMSE,0.4840090254506677,1,"2026-01-29 10:22:39"
862,20260129,814,"11",empirical_bayes,MAE,0.46689811461726166,1,"2026-01-29 10:22:39"
863,20260129,814,"31",empirical_bayes,RMSE,0.5312543326045188,1,"2026-01-29 10:22:39"
864,20260129,814,"31",empirical_bayes,MAE,0.5112285123136444,1,"2026-01-29 10:22:39"
865,20260129,815,"11",empirical_bayes,RMSE,0.3681204368631627,1,"2026-01-29 10:22:39"
866,20260129,815,"11",empirical_bayes,MAE,0.3667920954709114,1,"2026-01-29 10:22:39"
867,20260129,815,"21",empirical_bayes,RMSE,0.339994358944757,1,"2026-01-29 10:22:39"
868,20260129,815,"21",empirical_bayes,MAE,0.33938602746859914,1,"2026-01-29 10:22:39"
869,20260129,815,"31",empirical_bayes,RMSE,0.3743907543945818,1,"2026-01-29 10:22:39"
870,20260129,815,"31",empirical_bayes,MAE,0.3712283079795893,1,"2026-01-29 10:22:39"
871,20260129,816,"11",empirical_bayes,RMSE,0.07303788161667431,1,"2026-01-29 10:22:39"
872,20260129,816,"11",empirical_bayes,MAE,0.07114668930722641,1,"2026-01-29 10:22:39"
873,20260129,816,"21",empirical_bayes,RMSE,0.12024916190046164,1,"2026-01-29 10:22:39"
874,20260129,816,"21",empirical_bayes,MAE,0.10772555276706974,1,"2026-01-29 10:22:39"
875,20260129,816,"31",empirical_bayes,RMSE,0.16252026409106407,1,"2026-01-29 10:22:39"
876,20260129,816,"31",empirical_bayes,MAE,0.12948231808778524,1,"2026-01-29 10:22:39"
877,20260129,817,"11",empirical_bayes,RMSE,0.27770016801544745,1,"2026-01-29 10:22:39"
878,20260129,817,"11",empirical_bayes,MAE,0.235296636363825,1,"2026-01-29 10:22:39"
879,20260129,817,"21",empirical_bayes,RMSE,0.1834039142802607,1,"2026-01-29 10:22:39"
880,20260129,817,"21",empirical_bayes,MAE,0.16795550920347502,1,"2026-01-29 10:22:39"
881,20260129,818,"11",empirical_bayes,RMSE,0.08458100181987689,1,"2026-01-29 10:22:39"
882,20260129,818,"11",empirical_bayes,MAE,0.06300646710352013,1,"2026-01-29 10:22:39"
883,20260129,818,"21",empirical_bayes,RMSE,0.09097321103246518,1,"2026-01-29 10:22:39"
884,20260129,818,"21",empirical_bayes,MAE,0.08573017330722739,1,"2026-01-29 10:22:39"
885,20260129,818,"31",empirical_bayes,RMSE,0.028343930705113946,1,"2026-01-29 10:22:39"
886,20260129,818,"31",empirical_bayes,MAE,0.019614326946399308,1,"2026-01-29 10:22:39"
